plate_id,observer_id,date,concentration,cv
C.2011.23,BJD,2011-05-26,44.994,2
C.2011.32,BJD,2011-05-28,17.732,4.5
C.2011.32,BJD,2011-05-28,75.574,NA
C.2011.28,BJD,2011-05-27,6.469,1.5
C.2011.33,BJD,2011-05-28,162.714,3.3
C.2011.33,BJD,2011-05-28,14.888,6.9
C.2011.19,BJD,2011-05-25,13.171,10.3
C.2011.30,BJD,2011-05-27,19.698,0
C.2011.50,BJD,2011-05-31,23.698,0.3
C.2011.33,BJD,2011-05-28,4.925,10
C.2011.17,BJD,2011-05-26,30.22,6.8
C.2011.39,BJD,2011-05-29,18.443,4.7
C.2011.53,BJD,2011-05-31,11.92,2
C.2011.21,BJD,2011-05-26,93.363,18.2
C.2011.26,BJD,2011-05-27,32.9,4
C.2011.31,BJD,2011-05-28,12,NA
C.2011.30,BJD,2011-05-27,16.13,17.2
C.2011.15,BJD,2011-05-24,19.187,9.8
C.2011.12,BJD,2011-05-23,18.636,2.5
C.2011.24,BJD,2011-05-26,7.93,NA
C.2011.27,BJD,2011-05-27,9.243,NA
C.2011.26,BJD,2011-05-27,26.818,4.8
C.2011.31,BJD,2011-05-28,24.349,7.4
C.2011.24,BJD,2011-05-26,17.966,2
C.2011.14,BJD,2011-05-23,53.368,2.9
C.2011.19,BJD,2011-05-25,9.122,NA
C.2011.27,BJD,2011-05-27,19.84,0.4
C.2011.14,BJD,2011-05-23,53.527,8.4
C.2011.27,BJD,2011-05-27,2.57,4.9
C.2011.33,BJD,2011-05-28,6.286,2.6
C.2011.53,BJD,2011-05-31,49.833,11.3
C.2011.12,BJD,2011-05-23,33.452,15.1
C.2011.55,BJD,2011-06-01,12.43,6.9
C.2011.31,BJD,2011-05-28,133.012,1.9
C.2011.53,BJD,2011-05-31,29.44,5.6
C.2011.38,BJD,2011-05-29,30.268,13.3
C.2011.17,BJD,2011-05-26,126.531,2.7
C.2011.32,BJD,2011-05-28,28.255,NA
C.2011.25,BJD,2011-05-27,11.77,NA
C.2011.17,BJD,2011-05-26,13.03,3.5
C.2011.22,BJD,2011-05-26,26.279,16.8
C.2011.12,BJD,2011-05-23,36.965,17.9
C.2011.30,BJD,2011-05-27,6.618,NA
C.2011.32,BJD,2011-05-28,11.992,11.1
C.2011.13,BJD,2011-05-23,9.876,1.8
C.2011.28,BJD,2011-05-27,2.659,NA
C.2011.53,BJD,2011-05-31,18.827,1.1
C.2011.22,BJD,2011-05-26,28.793,9.4
C.2011.24,BJD,2011-05-26,68.195,NA
C.2011.28,BJD,2011-05-27,33.21,3.7
C.2011.30,BJD,2011-05-27,27.734,4.7
C.2011.22,BJD,2011-05-26,116.991,2.6
C.2011.27,BJD,2011-05-27,18.037,16.4
C.2011.21,BJD,2011-05-26,20.508,NA
C.2011.37,BJD,2011-05-29,15.535,7
C.2011.32,BJD,2011-05-28,16.237,1.7
C.2011.12,BJD,2011-05-23,14.591,0.6
C.2011.53,BJD,2011-05-31,75.193,3.7
C.2011.34,BJD,2011-05-28,23.216,NA
C.2011.53,BJD,2011-05-31,7.713,8
C.2011.30,BJD,2011-05-27,21.796,NA
C.2011.25,BJD,2011-05-27,22.678,9
C.2011.19,BJD,2011-05-25,26.656,19.4
C.2011.12,BJD,2011-05-23,15.375,4.36
C.2011.27,BJD,2011-05-27,35.326,7
C.2011.35,BJD,2011-05-28,22.428,1.3
C.2011.33,BJD,2011-05-28,36.577,9.1
C.2011.53,BJD,2011-05-31,4.978,2.9
C.2011.31,BJD,2011-05-28,15.903,0.5
C.2011.28,BJD,2011-05-27,28.727,7.1
C.2011.28,BJD,2011-05-27,44.969,0.1
C.2011.32,BJD,2011-05-28,10.509,0.5
C.2011.54,BJD,2011-05-31,11.685,NA
C.2011.34,BJD,2011-05-28,9.946,NA
C.2011.31,BJD,2011-05-28,76.933,3.3
C.2011.53,BJD,2011-05-31,3.515,2.9
C.2011.29,BJD,2011-05-27,91.127,5.9
C.2011.20,BJD,2011-05-26,20.561,4.5
C.2011.26,BJD,2011-05-27,20.197,NA
C.2011.54,BJD,2011-05-31,1.454,NA
C.2011.27,BJD,2011-05-27,39.888,5.7
C.2011.27,BJD,2011-05-27,55.331,7.2
C.2011.44,BJD,2011-05-30,17.699,4.1
C.2011.22,BJD,2011-05-26,26.587,3.3
C.2011.48,BJD,2011-05-30,21.483,7.7
C.2011.38,BJD,2011-05-29,20.912,0.3
C.2011.28,BJD,2011-05-27,16.325,6.9
C.2011.23,BJD,2011-05-26,39.552,11.2
C.2011.32,BJD,2011-05-28,32.357,2.1
C.2011.22,BJD,2011-05-26,5.206,14.1
C.2011.17,BJD,2011-05-26,5.964,3
C.2011.27,BJD,2011-05-27,14.484,1.2
C.2011.23,BJD,2011-05-26,64.248,NA
C.2011.28,BJD,2011-05-27,32.82,0.6
C.2011.32,BJD,2011-05-28,24.292,17.7
C.2011.27,BJD,2011-05-27,26.393,NA
C.2011.32,BJD,2011-05-28,15.798,0.4
C.2011.44,BJD,2011-05-28,24.974,0
C.2011.12,BJD,2011-05-23,38.344,NA
C.2011.21,BJD,2011-05-26,12.52,19.8
C.2011.44,BJD,2011-05-30,28.863,19.9
C.2011.15,BJD,2011-05-24,125.603,14
C.2011.27,BJD,2011-05-27,51.492,NA
C.2011.28,BJD,2011-05-27,41.57,6.9
C.2011.12,BJD,2011-05-23,24.765,0.5
C.2011.28,BJD,2011-05-27,3.225,NA
C.2011.27,BJD,2011-05-27,31.194,2.9
C.2011.14,BJD,2011-05-23,8.967,14.4
C.2011.54,BJD,2011-05-31,110.503,9.3
C.2011.23,BJD,2011-05-26,73.51,1.4
C.2011.31,BJD,2011-05-28,15.326,19.3
C.2011.35,BJD,2011-05-28,13.546,5.2
C.2011.39,BJD,2011-05-29,19.075,1.2
C.2011.25,BJD,2011-05-27,27.278,12
C.2011.27,BJD,2011-05-27,42.283,4.1
C.2011.28,BJD,2011-05-27,43.904,NA
C.2011.34,BJD,2011-05-28,15.966,NA
C.2011.53,BJD,2011-05-31,36.065,NA
C.2011.53,BJD,2011-05-31,21.912,3.4
C.2011.24,BJD,2011-05-26,24.76,1.8
C.2011.25,BJD,2011-05-27,124.017,2.1
C.2011.23,BJD,2011-05-26,18.098,1.8
C.2011.13,BJD,2011-05-23,17.283,3.1
C.2011.35,BJD,2011-05-28,14.651,5.3
C.2011.29,BJD,2011-05-27,22.622,1.1
C.2011.29,BJD,2011-05-27,27.874,4.8
C.2011.31,BJD,2011-05-28,73.508,3.6
C.2011.32,BJD,2011-05-28,9.245,NA
C.2011.25,BJD,2011-05-27,41.394,NA
C.2011.34,BJD,2011-05-28,42.014,11.9
C.2011.42,BJD,2011-05-29,38.524,NA
C.2011.26,BJD,2011-05-27,19.493,7.3
C.2011.25,BJD,2011-05-27,62.311,13.6
C.2011.24,BJD,2011-05-26,7.709,NA
C.2011.12,BJD,2011-05-23,50.172,12
C.2011.23,BJD,2011-05-26,5.31,NA
C.2011.51,BJD,2011-05-31,10.295,1.2
C.2011.32,BJD,2011-05-28,32.558,2.1
C.2011.38,BJD,2011-05-29,28.586,5.7
C.2011.27,BJD,2011-05-27,50.228,8.2
C.2011.24,BJD,2011-05-26,17.373,14.3
C.2011.31,BJD,2011-05-28,39.933,15
C.2011.46,BJD,2011-05-30,45.078,12.5
C.2011.17,BJD,2011-05-26,22.712,NA
C.2011.28,BJD,2011-05-27,23.744,NA
C.2011.44,BJD,2011-05-30,32.192,1.7
C.2011.27,BJD,2011-05-27,37.664,7
C.2011.46,BJD,2011-05-30,21.461,NA
C.2011.22,BJD,2011-05-26,9.347,5
C.2011.29,BJD,2011-05-27,15.276,NA
C.2011.39,BJD,2011-05-29,38.474,NA
C.2011.53,BJD,2011-05-31,12.813,3.7
C.2011.33,BJD,2011-05-28,76.81,NA
C.2011.31,BJD,2011-05-28,16.143,18.4
C.2011.28,BJD,2011-05-27,32.321,7.7
C.2011.24,BJD,2011-05-26,12.294,5.5
C.2011.27,BJD,2011-05-27,16.59,11.2
C.2011.38,BJD,2011-05-29,7.37,19.7
C.2011.34,BJD,2011-05-28,18.657,NA
C.2011.39,BJD,2011-05-29,22.455,7.9
C.2011.53,BJD,2011-05-31,3.364,27.2
C.2011.53,BJD,2011-05-31,27.2,10.3
C.2011.27,BJD,2011-05-27,26.521,10.9
C.2011.31,BJD,2011-05-28,40.827,0.8
C.2011.12,BJD,2011-05-23,30.668,6.7
C.2011.28,BJD,2011-05-27,13.858,NA
C.2011.34,BJD,2011-05-28,31.439,NA
C.2011.27,BJD,2011-05-27,56.867,NA
C.2011.27,BJD,2011-05-27,55.305,3.1
C.2011.53,BJD,2011-05-31,115.92,14.4
C.2011.34,BJD,2011-05-28,6.511,0.2
C.2011.23,BJD,2011-05-26,58.398,NA
C.2011.31,BJD,2011-05-28,28.901,NA
C.2011.19,BJD,2011-05-25,38.564,4.5
C.2011.28,BJD,2011-05-27,44.885,5.5
C.2011.29,BJD,2011-05-27,8.884,2.9
C.2011.32,BJD,2011-05-28,235.659,4.3
C.2011.26,BJD,2011-05-27,30.086,4.1
C.2011.29,BJD,2011-05-27,11.12,NA
C.2011.28,BJD,2011-05-27,12.341,10.9
C.2011.32,BJD,2011-05-28,30.392,9.9
C.2011.27,BJD,2011-05-27,9.692,NA
C.2011.15,BJD,2011-05-24,24.228,6.2
C.2011.13,BJD,2011-05-23,53.29,28.6
C.2011.38,BJD,2011-05-29,5.86,17.6
C.2011.25,BJD,2011-05-27,3.928,16.6
C.2011.28,BJD,2011-05-27,25.072,1.6
C.2011.27,BJD,2011-05-27,23.203,6.6
C.2011.53,BJD,2011-05-31,6.847,NA
C.2011.27,BJD,2011-05-27,135.489,13.7
C.2011.46,BJD,2011-05-30,21.621,4.4
C.2011.47,BJD,2011-05-30,18.724,NA
C.2011.12,BJD,2011-05-23,43.517,6.9
C.2011.35,BJD,2011-05-28,66.964,0
C.2011.37,BJD,2011-05-29,23.441,11.4
C.2011.42,BJD,2011-05-29,13.906,10
C.2011.30,BJD,2011-05-27,7.473,NA
C.2011.27,BJD,2011-05-27,78.982,10
C.2011.28,BJD,2011-05-27,10.931,NA
C.2011.39,BJD,2011-05-29,88.683,4.5
C.2011.39,BJD,2011-05-29,23.67,NA
C.2011.27,BJD,2011-05-27,26.909,8.2
C.2011.34,BJD,2011-05-28,24.705,1.7
C.2011.38,BJD,2011-05-29,52.307,NA
C.2011.15,BJD,2011-05-24,103.441,NA
C.2011.38,BJD,2011-05-29,74.193,10.9
C.2011.43,BJD,2011-05-30,45.882,NA
C.2011.34,BJD,2011-05-28,12.778,2.9
C.2011.34,BJD,2011-05-28,20.488,8.5
C.2011.38,BJD,2011-05-29,21.701,3.1
C.2011.33,BJD,2011-05-28,44.994,NA
C.2011.13,BJD,2011-05-23,21.675,13.5
C.2011.33,BJD,2011-05-28,17.126,NA
C.2011.27,BJD,2011-05-27,29.272,3
C.2011.32,BJD,2011-05-28,65.339,13.1
C.2011.27,BJD,2011-05-27,18.666,NA
C.2011.32,BJD,2011-05-28,30.873,1.7
C.2011.27,BJD,2011-05-27,18.53,3.2
C.2011.22,BJD,2011-05-26,14.634,8
C.2011.34,BJD,2011-05-28,43.091,1.5
C.2011.54,BJD,2011-05-31,25.943,2
C.2011.27,BJD,2011-05-27,4.749,9.2
C.2011.38,BJD,2011-05-29,102.87,NA
C.2011.31,BJD,2011-05-28,42.829,18.9
C.2011.27,BJD,2011-05-27,25.569,NA
C.2011.22,BJD,2011-05-26,21.525,7.3
C.2011.34,BJD,2011-05-28,23.389,NA
C.2011.31,BJD,2011-05-28,40.202,4.1
C.2011.28,BJD,2011-05-27,51.741,7
C.2011.28,BJD,2011-05-27,6.105,2
C.2011.32,BJD,2011-05-28,26.984,14.3
C.2011.13,BJD,2011-05-23,7.617,5.2
C.2011.30,BJD,2011-05-27,16.867,11.7
C.2011.19,BJD,2011-05-25,28.25,6.4
C.2011.31,BJD,2011-05-28,40.693,7.7
C.2011.28,BJD,2011-05-27,4.783,0
C.2011.43,BJD,2011-05-30,22.414,10.2
C.2011.42,BJD,2011-05-29,9.393,15
C.2011.37,BJD,2011-05-29,54.597,7.6
C.2011.36,BJD,2011-05-28,22.562,4.2
C.2011.41,BJD,2011-05-29,66.188,8.4
C.2011.51,BJD,2011-05-31,60.819,6.9
C.2011.45,BJD,2011-05-30,27.985,1.8
C.2011.36,BJD,2011-05-28,11.838,6.5
C.2011.36,BJD,2011-05-28,50.661,4.9
C.2011.43,BJD,2011-05-30,58.842,0.1
C.2011.37,BJD,2011-05-29,59.26,6.3
C.2011.38,BJD,2011-05-29,55.169,9.3
C.2011.19,BJD,2011-05-25,31.47,17.5
C.2011.22,BJD,2011-05-26,35.026,NA
C.2011.19,BJD,2011-05-25,21.82,NA
C.2011.34,BJD,2011-05-28,42.011,0
C.2011.47,BJD,2011-05-30,7.12,NA
C.2011.53,BJD,2011-05-31,44.713,9.6
C.2011.33,BJD,2011-05-28,26.388,5
C.2011.26,BJD,2011-05-27,31.673,0.7
C.2011.12,BJD,2011-05-23,19.884,6.3
C.2011.19,BJD,2011-05-25,9.564,1.3
C.2011.38,BJD,2011-05-29,13.072,NA
C.2011.32,BJD,2011-05-28,15.092,0
C.2011.32,BJD,2011-05-28,10.028,12.1
C.2011.44,BJD,2011-05-30,34.354,17.4
C.2011.47,BJD,2011-05-30,30.034,6.8
C.2011.53,BJD,2011-05-31,24.045,8.1
C.2011.33,BJD,2011-05-28,28.76,7.7
C.2011.24,BJD,2011-05-26,22.094,16.7
C.2011.34,BJD,2011-05-28,22.771,12.7
C.2011.14,BJD,2011-05-23,12.748,4.2
C.2011.33,BJD,2011-05-28,30.12,7.9
C.2011.33,BJD,2011-05-28,31.91,0.7
C.2011.13,BJD,2011-05-23,44.186,18.2
C.2011.27,BJD,2011-05-27,39.955,NA
C.2011.34,BJD,2011-05-28,31.756,10.2
C.2011.29,BJD,2011-05-27,42.66,6.3
C.2011.39,BJD,2011-05-29,36.277,NA
C.2011.24,BJD,2011-05-26,17.442,NA
C.2011.34,BJD,2011-05-28,21.618,7.1
C.2011.53,BJD,2011-05-31,8.374,2.6
C.2011.23,BJD,2011-05-26,12.87,5.7
C.2011.38,BJD,2011-05-29,77.417,11.7
C.2011.15,BJD,2011-05-24,7.47,10.2
C.2011.21,BJD,2011-05-26,41.177,2.1
C.2011.22,BJD,2011-05-26,20.694,NA
C.2011.15,BJD,2011-05-24,18.338,NA
C.2011.30,BJD,2011-05-27,19.673,10.6
C.2011.31,BJD,2011-05-28,12.461,5.7
C.2011.38,BJD,2011-05-29,29.699,4.3
C.2011.12,BJD,2011-05-23,27.822,18.5
C.2011.30,BJD,2011-05-27,46.639,11.1
C.2011.12,BJD,2011-05-23,49.726,0.9
C.2011.31,BJD,2011-05-28,10.395,11.2
C.2011.25,BJD,2011-05-27,6.92,1.6
C.2011.14,BJD,2011-05-23,22.791,7.7
C.2011.17,BJD,2011-05-26,15.838,16.9
C.2011.15,BJD,2011-05-24,24.015,NA
C.2011.27,BJD,2011-05-27,7.987,NA
C.2011.33,BJD,2011-05-28,62.267,7.5
C.2011.33,BJD,2011-05-28,16.806,5
C.2011.53,BJD,2011-05-31,9.256,NA
C.2011.21,BJD,2011-05-26,22.177,NA
C.2011.24,BJD,2011-05-26,21.533,1.2
C.2011.30,BJD,2011-05-27,62.091,20.2
C.2011.23,BJD,2011-05-26,19.08,5
C.2011.25,BJD,2011-05-27,16.283,17
C.2011.17,BJD,2011-05-26,53.381,13.7
C.2011.19,BJD,2011-05-25,58.295,15.1
C.2011.24,BJD,2011-05-26,38.178,4.8
C.2011.38,BJD,2011-05-29,8.87,NA
C.2011.13,BJD,2011-05-23,51.495,17.5
C.2011.35,BJD,2011-05-28,22.04,4.6
C.2011.34,BJD,2011-05-28,43.364,12.9
C.2011.25,BJD,2011-05-27,15.309,19
C.2011.15,BJD,2011-05-24,95.83,0.8
C.2011.22,BJD,2011-05-26,51.297,2.5
C.2011.31,BJD,2011-05-28,14.841,5.3
C.2011.34,BJD,2011-05-28,18.65,4.9
C.2011.43,BJD,2011-05-30,24.214,8.1
C.2011.25,BJD,2011-05-27,24.34,15
C.2011.13,BJD,2011-05-23,28.144,8.6
C.2011.21,BJD,2011-05-26,21.043,NA
C.2011.12,BJD,2011-05-23,16.338,7.3
C.2011.23,BJD,2011-05-26,16.632,20.4
C.2011.21,BJD,2011-05-26,26.492,11.5
C.2011.20,BJD,2011-05-26,49.486,3.4
C.2011.33,BJD,2011-05-28,42.027,NA
C.2011.14,BJD,2011-05-23,40.6,3.5
C.2011.30,BJD,2011-05-27,16.47,13.4
C.2011.19,BJD,2011-05-25,24.066,12.6
C.2011.34,BJD,2011-05-28,20.451,12.4
C.2011.24,BJD,2011-05-26,46.829,18.4
C.2011.22,BJD,2011-05-26,15.436,5
C.2011.33,BJD,2011-05-28,9.964,3.4
C.2011.19,BJD,2011-05-25,38.28,NA
C.2011.39,BJD,2011-05-29,46.185,5.9
C.2011.29,BJD,2011-05-27,17.088,2.3
C.2011.15,BJD,2011-05-24,22.265,10.4
C.2011.26,BJD,2011-05-27,12.249,NA
C.2011.29,BJD,2011-05-27,7.53,NA
C.2011.12,BJD,2011-05-23,38.769,19.9
C.2011.22,BJD,2011-05-26,37.006,NA
C.2011.24,BJD,2011-05-26,25.517,NA
C.2011.33,BJD,2011-05-28,64.454,NA
C.2011.32,BJD,2011-05-28,17.59,13.8
C.2011.33,BJD,2011-05-28,23.051,0.7
C.2011.35,BJD,2011-05-28,68.46,2.5
C.2011.33,BJD,2011-05-28,68.303,10.2
C.2011.13,BJD,2011-05-23,17.793,11
C.2011.15,BJD,2011-05-24,41.56,2.9
C.2011.37,BJD,2011-05-29,25.889,NA
C.2011.15,BJD,2011-05-24,35.466,1.2
C.2011.31,BJD,2011-05-28,20.479,5.7
C.2011.12,BJD,2011-05-23,62.778,2.4
C.2011.30,BJD,2011-05-27,43.757,5.5
C.2011.34,BJD,2011-05-28,20.171,15.7
C.2011.17,BJD,2011-05-26,36.114,10.9
C.2011.12,BJD,2011-05-23,20.26,4.3
C.2011.26,BJD,2011-05-27,16.128,1.9
C.2011.17,BJD,2011-05-26,23.782,NA
C.2011.12,BJD,2011-05-23,13.149,5.8
C.2011.42,BJD,2011-05-29,19.993,13.3
C.2011.26,BJD,2011-05-27,14.511,10.9
C.2011.38,BJD,2011-05-29,32.956,9.2
C.2011.47,BJD,2011-05-30,14.376,27.6
C.2011.45,BJD,2011-05-30,25.384,NA
C.2011.48,BJD,2011-05-30,9.693,NA
C.2011.55,BJD,2011-06-01,6.319,5.2
C.2011.48,BJD,2011-05-30,24.57,8.3
C.2011.47,BJD,2011-05-30,51.99,3.2
C.2011.46,BJD,2011-05-30,12.447,12.1
C.2011.35,BJD,2011-05-28,17.258,NA
C.2011.48,BJD,2011-05-30,20.918,NA
C.2011.15,BJD,2011-05-24,29.936,NA
C.2011.46,BJD,2011-05-30,7.112,NA
C.2011.34,BJD,2011-05-28,26.654,2.7
C.2011.30,BJD,2011-05-27,12.827,8.3
C.2011.19,BJD,2011-05-25,14.256,NA
C.2011.25,BJD,2011-05-27,47.97,9.4
C.2011.30,BJD,2011-05-27,129.482,12.2
C.2011.34,BJD,2011-05-28,21.833,8.7
C.2011.33,BJD,2011-05-28,21.316,10.4
C.2011.29,BJD,2011-05-27,12.373,11.1
C.2011.12,BJD,2011-05-23,9.212,3.8
C.2011.45,BJD,2011-05-30,35.02,19.3
C.2011.33,BJD,2011-05-28,52.992,3.8
C.2011.35,BJD,2011-05-28,57.311,NA
C.2011.46,BJD,2011-05-30,15.653,3.7
C.2011.45,BJD,2011-05-30,28.022,0.6
C.2011.34,BJD,2011-05-28,26.38,0.3
C.2011.33,BJD,2011-05-28,13.886,10.2
C.2011.14,BJD,2011-05-23,49.174,0.3
C.2011.45,BJD,2011-05-30,13.85,12.7
C.2011.33,BJD,2011-05-28,25.819,4.7
C.2011.30,BJD,2011-05-27,9.78,6.1
C.2011.32,BJD,2011-05-28,32.934,1.1
C.2011.28,BJD,2011-05-27,15.502,6.9
C.2011.14,BJD,2011-05-23,25.326,2.9
C.2011.13,BJD,2011-05-23,7.736,NA
C.2011.25,BJD,2011-05-27,4.528,NA
C.2011.43,BJD,2011-05-30,25.14,1.7
C.2011.36,BJD,2011-05-28,66.152,11.1
C.2011.29,BJD,2011-05-27,26.39,16.4
C.2011.21,BJD,2011-05-26,27.195,12.6
C.2011.49,BJD,2011-05-31,18.708,6.8
C.2011.14,BJD,2011-05-23,29.532,7.2
C.2011.34,BJD,2011-05-28,34.917,11
C.2011.17,BJD,2011-05-26,35.455,18.5
C.2011.38,BJD,2011-05-29,11.732,8.2
C.2011.23,BJD,2011-05-26,31.564,2.7
C.2011.30,BJD,2011-05-27,24.46,NA
C.2011.38,BJD,2011-05-29,26.685,10.1
C.2011.15,BJD,2011-05-24,60.02,0
C.2011.45,BJD,2011-05-30,26.039,8.2
C.2011.26,BJD,2011-05-27,15.91,NA
C.2011.14,BJD,2011-05-23,10.542,1
C.2011.31,BJD,2011-05-28,56.114,15.3
C.2011.34,BJD,2011-05-28,6.857,7.9
C.2011.43,BJD,2011-05-30,26.524,4.9
C.2011.22,BJD,2011-05-26,24.586,10.5
C.2011.33,BJD,2011-05-28,27.185,NA
C.2011.24,BJD,2011-05-26,42.614,NA
C.2011.14,BJD,2011-05-23,21.048,9.8
C.2011.38,BJD,2011-05-29,16.476,17
C.2011.19,BJD,2011-05-25,14.63,14.5
C.2011.14,BJD,2011-05-23,14.731,0.6
C.2011.53,BJD,2011-05-31,31.505,11.7
C.2011.15,BJD,2011-05-24,22.654,12.9
C.2011.28,BJD,2011-05-27,19.268,10.1
C.2011.35,BJD,2011-05-28,15.174,NA
C.2011.19,BJD,2011-05-25,33.512,0
C.2011.15,BJD,2011-05-24,14.292,7.4
C.2011.53,BJD,2011-05-31,18.728,1.8
C.2011.37,BJD,2011-05-29,16.6,0.6
C.2011.24,BJD,2011-05-26,48.146,13.4
C.2011.38,BJD,2011-05-29,54.946,1.9
C.2011.30,BJD,2011-05-27,21.676,2.1
C.2011.15,BJD,2011-05-24,42.676,11.9
C.2011.34,BJD,2011-05-28,20.627,0.7
C.2011.34,BJD,2011-05-28,22.729,2.5
C.2011.14,BJD,2011-05-23,55.449,16.5
C.2011.30,BJD,2011-05-27,24.388,5.4
C.2011.38,BJD,2011-05-29,6.124,11.1
C.2011.31,BJD,2011-05-28,14.681,NA
C.2011.14,BJD,2011-05-23,12.689,NA
C.2011.47,BJD,2011-05-30,27.222,11.3
C.2011.53,BJD,2011-05-31,18.077,9.9
C.2011.38,BJD,2011-05-29,49.173,7.6
C.2011.31,BJD,2011-05-28,35.691,3.3
C.2011.15,BJD,2011-05-24,31.581,2.7
C.2011.44,BJD,2011-05-30,44.25,12.5
C.2011.28,BJD,2011-05-27,11.926,1.4
C.2011.32,BJD,2011-05-28,16.102,16.4
C.2011.48,BJD,2011-05-30,18.122,0.8
C.2011.26,BJD,2011-05-27,11.365,13.8
C.2011.46,BJD,2011-05-30,11.601,NA
C.2011.45,BJD,2011-05-30,48.018,NA
C.2011.51,BJD,2011-05-31,36.761,6
C.2011.12,BJD,2011-05-23,39.802,5.7
C.2011.50,BJD,2011-05-31,7.784,NA
C.2011.55,BJD,2011-06-01,5.89,20.3
C.2011.49,BJD,2011-05-31,29.724,2.1
C.2011.50,BJD,2011-05-31,26.034,NA
C.2011.48,BJD,2011-05-30,8.049,6.1
C.2011.49,BJD,2011-05-31,17.428,5.2
C.2011.55,BJD,2011-06-01,7.453,NA
C.2011.46,BJD,2011-05-30,10.254,NA
C.2011.45,BJD,2011-05-30,17.713,3.4
C.2011.49,BJD,2011-05-31,12.113,NA
C.2011.55,BJD,2011-06-01,47.746,0.6
C.2011.51,BJD,2011-05-31,47.503,13.2
C.2011.51,BJD,2011-05-31,12.584,NA
C.2011.49,BJD,2011-05-31,9.344,NA
C.2011.50,BJD,2011-05-31,19.092,10.2
C.2011.19,BJD,2011-05-25,25.269,7.6
C.2011.47,BJD,2011-05-30,27.613,0.8
C.2011.45,BJD,2011-05-30,28.822,NA
C.2011.50,BJD,2011-05-31,18.965,0.9
C.2011.48,BJD,2011-05-30,20.066,7.2
C.2011.45,BJD,2011-05-30,58.703,12.2
C.2011.49,BJD,2011-05-31,22.969,1.3
C.2011.55,BJD,2011-06-01,28.975,NA
C.2011.50,BJD,2011-05-31,12.619,NA
C.2011.49,BJD,2011-05-31,29.268,2.8
C.2011.55,BJD,2011-06-01,20.666,1.8
C.2011.48,BJD,2011-05-30,33.956,0.8
C.2011.47,BJD,2011-05-30,12.285,NA
C.2011.42,BJD,2011-05-29,24.831,10.9
C.2011.49,BJD,2011-05-31,24.84,1.7
C.2011.48,BJD,2011-05-30,28.119,8.6
C.2011.50,BJD,2011-05-31,11.351,NA
C.2011.46,BJD,2011-05-30,13.635,16.7
C.2011.50,BJD,2011-05-31,16.549,1.2
C.2011.45,BJD,2011-05-30,111.152,17.1
C.2011.47,BJD,2011-05-30,37.055,6
C.2011.48,BJD,2011-05-30,91.421,5.2
C.2011.15,BJD,2011-05-24,15.179,NA
C.2011.38,BJD,2011-05-29,61.321,NA
C.2011.45,BJD,2011-05-30,33.577,NA
C.2011.47,BJD,2011-05-30,22.606,NA
C.2011.45,BJD,2011-05-30,16.796,1
C.2011.29,BJD,2011-05-27,20.746,1
C.2011.24,BJD,2011-05-26,53.887,14.4
C.2011.50,BJD,2011-05-31,27.403,0.6
C.2011.46,BJD,2011-05-30,4.345,10.6
C.2011.34,BJD,2011-05-28,13.713,6.6
C.2011.47,BJD,2011-05-30,8.659,15.5
C.2011.47,BJD,2011-05-30,14.402,NA
C.2011.48,BJD,2011-05-30,14.878,12.1
C.2011.14,BJD,2011-05-23,18.296,NA
C.2011.46,BJD,2011-05-30,6.348,12.5
C.2011.19,BJD,2011-05-25,25.031,16.8
C.2011.45,BJD,2011-05-30,17.015,5.3
C.2011.46,BJD,2011-05-30,50.659,NA
C.2011.48,BJD,2011-05-30,60.533,13.9
C.2011.33,BJD,2011-05-28,15.289,8.8
C.2011.23,BJD,2011-05-26,39.353,7.8
C.2011.49,BJD,2011-05-31,42.309,NA
C.2011.49,BJD,2011-05-31,25.031,9.3
C.2011.28,BJD,2011-05-27,6.483,NA
C.2011.55,BJD,2011-06-01,11.788,6.3
C.2011.45,BJD,2011-05-30,15.99,5.9
C.2011.47,BJD,2011-05-30,45.992,8.6
C.2011.28,BJD,2011-05-27,8.793,1
C.2011.53,BJD,2011-05-31,34.274,NA
C.2011.23,BJD,2011-05-26,38.955,NA
C.2011.54,BJD,2011-05-31,9.317,NA
C.2011.51,BJD,2011-05-31,18.146,14.8
C.2011.35,BJD,2011-05-28,12.45,3.5
C.2011.15,BJD,2011-05-24,46.356,7.5
C.2011.15,BJD,2011-05-24,44.486,5.4
C.2011.14,BJD,2011-05-23,26.974,7.4
C.2011.48,BJD,2011-05-30,6.132,NA
C.2011.35,BJD,2011-05-28,55.925,14
C.2011.48,BJD,2011-05-30,32.369,NA
C.2011.26,BJD,2011-05-27,22.172,NA
C.2011.37,BJD,2011-05-29,12.658,6.1
C.2011.33,BJD,2011-05-28,33.926,NA
C.2011.15,BJD,2011-05-24,2.069,NA
C.2011.24,BJD,2011-05-26,31.149,10
C.2011.23,BJD,2011-05-26,25.365,NA
C.2011.47,BJD,2011-05-30,16.114,3
C.2011.26,BJD,2011-05-27,44.211,7.1
C.2011.48,BJD,2011-05-30,15.635,1.2
C.2011.34,BJD,2011-05-28,3.071,NA
C.2011.48,BJD,2011-05-30,4.499,18.3
C.2011.49,BJD,2011-05-31,25.657,3.1
C.2011.46,BJD,2011-05-30,20.628,12.5
