poop_id,extraction_date,extraction_observerID,extraction_volume,weigh_date,weigh_observerID,hair,contaminants,mass_g,extra,extractID
000.03,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,TRUE,NA,0.052,TRUE,356
000.04,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.054,TRUE,357
000.05,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.05,TRUE,358
000.06,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.053,TRUE,359
000.07,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.049,TRUE,360
000.08,NA,NA,1000,2019-04-04,Erica Walker,FALSE,NA,0.052,NA,361
000.10,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,needles removed,0.049,TRUE,362
000.11,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.053,TRUE,363
000.13,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.048,FALSE,364
000.14,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.048,TRUE,365
000.15,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.048,TRUE,366
000.15,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,needles removed,0.041,FALSE,367
000.17,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,needles removed,0.048,TRUE,368
000.18,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,TRUE,NA,0.05,TRUE,369
000.19,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.051,TRUE,370
000.21,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.047,TRUE,371
000.22,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.049,TRUE,372
000.24,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.05,TRUE,373
000.25,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.052,TRUE,374
000.26,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,FALSE,NA,0.051,TRUE,375
000.28,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.051,TRUE,376
000.29,NA,NA,1000,2019-04-04,Erica Walker,FALSE,NA,0.052,NA,377
000.30,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.051,TRUE,378
000.31,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.05,TRUE,379
000.32,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.05,TRUE,380
000.33,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.055,TRUE,381
000.34,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.044,FALSE,382
000.36,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,TRUE,NA,0.048,TRUE,383
000.37,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.049,FALSE,384
000.38,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.05,TRUE,385
000.39,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.049,TRUE,386
000.41,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,TRUE,NA,0.05,TRUE,387
000.43,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.049,TRUE,388
000.45,NA,NA,1000,2019-04-19,Erica Walker,TRUE,NA,0.05,NA,389
000.46,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.046,TRUE,390
000.48,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.054,TRUE,391
000.49,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.05,TRUE,392
000.52,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,TRUE,grass removed,0.05,TRUE,393
000.53,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.051,TRUE,394
000.54,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.05,TRUE,395
000.56,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.014,FALSE,396
000.57,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.049,TRUE,397
000.58,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,needles removed,0.052,TRUE,398
000.59,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,needles removed,0.049,FALSE,399
000.60,NA,NA,1000,2019-02-06,Odessa Fung,TRUE,NA,0.052,NA,400
000.61,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.053,TRUE,401
000.62,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.054,TRUE,402
000.64,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.055,TRUE,403
000.65,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.053,TRUE,404
000.66,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,TRUE,needles removed,0.053,TRUE,405
000.67,2018-06-01,Mark Castaneda,1000,2018-04-13,Jinghan Xu,FALSE,NA,0.052,TRUE,406
000.68,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,NA,0.052,TRUE,407
000.71,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.049,TRUE,408
000.73,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,grass removed,0.049,TRUE,409
000.75,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,TRUE,NA,0.05,TRUE,410
000.76,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.051,TRUE,411
000.77,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.05,TRUE,412
000.78,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,TRUE,NA,0.051,TRUE,413
000.80,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,bracts removed,0.05,TRUE,414
000.81,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.05,TRUE,415
000.82,2018-06-01,Mark Castaneda,1000,2018-04-13,Jinghan Xu,TRUE,grass removed,0.052,TRUE,416
000.84,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.052,TRUE,417
000.85,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.047,TRUE,418
000.86,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.04,FALSE,419
000.87,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,TRUE,NA,0.053,TRUE,420
000.88,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.047,TRUE,421
000.89,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.052,TRUE,422
000.90,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.05,TRUE,423
000.91,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,grass removed,0.051,TRUE,424
000.92,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.05,TRUE,425
000.93,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,TRUE,NA,0.053,FALSE,426
000.94,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.052,TRUE,427
000.96,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.052,TRUE,428
000.97,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.055,TRUE,429
000.98,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,TRUE,NA,0.055,FALSE,430
001.01,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.048,TRUE,431
001.02,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.05,TRUE,432
001.03,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.046,TRUE,433
001.04,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.054,TRUE,434
001.05,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,needlle and seedling removeed,0.049,TRUE,435
001.06,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.049,TRUE,436
001.07,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.053,TRUE,437
001.08,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,bract and needles removed,0.053,TRUE,438
001.09,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.05,TRUE,439
001.10,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,TRUE,NA,0.051,TRUE,440
001.11,2018-06-01,Mark Castaneda,1000,2018-06-04,Mark Castaneda,FALSE,NA,0.054,TRUE,441
001.12,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,lots of seedlings,0.051,FALSE,442
001.13,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.053,TRUE,443
001.14,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,needles removed,0.05,TRUE,444
001.15,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.053,TRUE,445
001.16,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.05,TRUE,446
001.17,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.049,TRUE,447
001.18,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.05,TRUE,448
001.19,NA,NA,1000,2018-11-29,Odessa Fung,TRUE,plant material removed,0.052,NA,449
001.20,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.05,TRUE,450
001.21,NA,NA,1000,2019-03-12,Odessa Fung,FALSE,NA,0.051,NA,451
001.23,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,needles removed,0.053,TRUE,452
001.25,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.051,TRUE,453
001.27,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,FALSE,bracts removed,0.049,TRUE,454
001.28,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.053,TRUE,455
001.29,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,TRUE,NA,0.054,FALSE,456
001.30,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.053,TRUE,457
001.31,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.049,TRUE,458
001.32,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,grass removed,0.053,TRUE,459
001.34,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.051,TRUE,460
001.35,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.05,TRUE,461
001.36,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.052,TRUE,462
001.37,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.047,TRUE,463
001.39,NA,NA,1000,2018-11-16,Odessa Fung,FALSE,NA,0.05,NA,464
001.40,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.051,TRUE,465
001.41,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.051,TRUE,466
001.44,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,seedling removed,0.05,TRUE,467
001.45,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.051,TRUE,468
001.46,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,needles removed,0.051,TRUE,469
001.47,NA,NA,1000,2018-11-15,Odessa Fung,TRUE,needle and plant material removed,0.05,NA,470
001.48,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.052,TRUE,471
001.49,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.05,TRUE,472
001.52,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,NA,0.052,FALSE,473
001.53,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.052,TRUE,474
001.54,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.051,TRUE,475
001.55,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,TRUE,NA,0.054,TRUE,476
001.56,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,TRUE,NA,0.055,FALSE,477
001.58,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.026,FALSE,478
001.59,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,FALSE,NA,0.051,FALSE,479
001.60,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.051,TRUE,480
001.62,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,TRUE,NA,0.051,TRUE,481
001.63,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,TRUE,grass and leaves removed,0.052,TRUE,482
001.64,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,seedling removed,0.051,TRUE,483
001.65,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,NA,0.042,FALSE,484
001.66,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.049,TRUE,485
001.67,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.023,FALSE,486
001.68,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.05,TRUE,487
001.69,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.053,TRUE,488
001.71,NA,NA,1000,2019-02-26,Odessa Fung,TRUE,NA,0.05,NA,489
001.72,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.052,TRUE,490
001.73,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.048,TRUE,491
001.74,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.048,TRUE,492
001.75,2018-06-01,Mark Castaneda,1000,2018-06-05,Mark Castaneda,FALSE,NA,0.05,TRUE,493
001.76,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.05,TRUE,494
001.77,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.05,TRUE,495
001.78,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.051,TRUE,496
001.79,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,"bract, grass, and leaf removed",0.056,TRUE,497
001.80,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.049,TRUE,498
001.81,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.05,TRUE,499
001.83,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.053,TRUE,500
001.84,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.052,TRUE,501
001.86,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.051,TRUE,502
001.88,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.052,TRUE,503
001.89,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.052,TRUE,504
001.90,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.054,TRUE,505
001.91,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.051,TRUE,506
001.92,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.054,TRUE,507
001.93,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.05,TRUE,508
001.94,NA,NA,1000,2018-11-16,Odessa Fung,TRUE,NA,0.05,NA,509
001.95,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.044,FALSE,510
001.96,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.05,TRUE,511
2,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,FALSE,NA,0.055,TRUE,512
2,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.049,TRUE,513
002.01,2018-06-01,Mark Castaneda,1000,2018-04-16,Mark Castaneda,FALSE,NA,0.054,TRUE,514
002.02,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.053,TRUE,515
002.03,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.053,TRUE,516
002.04,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.05,TRUE,517
002.05,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.049,TRUE,518
002.05,NA,NA,1000,2019-03-13,Odessa Fung,TRUE,NA,0.051,NA,519
002.07,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,leaves removed,0.05,TRUE,520
002.08,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.05,TRUE,521
002.09,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,TRUE,NA,0.049,TRUE,522
002.11,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.047,FALSE,523
002.12,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.049,TRUE,524
002.13,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.021,FALSE,525
002.15,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.049,TRUE,526
002.17,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.051,TRUE,527
002.18,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,NA,0.052,TRUE,528
002.19,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.049,TRUE,529
002.20,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.046,FALSE,530
002.21,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.052,TRUE,531
002.22,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,TRUE,NA,0.052,TRUE,532
002.23,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.048,TRUE,533
002.24,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.052,TRUE,534
002.25,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.049,TRUE,535
002.26,2018-06-01,Mark Castaneda,1000,2018-06-11,Mark Castaneda,FALSE,NA,0.047,TRUE,536
002.27,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.053,TRUE,537
002.28,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.049,TRUE,538
002.29,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,seedling removed,0.05,TRUE,539
002.30,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,TRUE,NA,0.03,FALSE,540
002.31,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,FALSE,NA,0.053,TRUE,541
002.32,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.051,TRUE,542
002.33,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.053,TRUE,543
002.35,2018-06-01,Mark Castaneda,1000,2018-04-20,Adam Scott,FALSE,NA,0.05,TRUE,544
002.36,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,leaves removed,0.053,TRUE,545
002.38,2018-06-01,Mark Castaneda,1000,2018-06-12,Mark Castaneda,FALSE,NA,0.039,FALSE,546
002.39,2018-06-01,Mark Castaneda,1000,2018-06-08,Mark Castaneda,FALSE,NA,0.05,TRUE,547
002.40,2018-06-01,Mark Castaneda,1000,2018-06-04,Mark Castaneda,FALSE,NA,0.05,TRUE,548
002.41,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.053,TRUE,549
002.42,NA,NA,1000,2018-11-27,Erica Walker,FALSE,NA,0.052,NA,550
002.43,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,leaves removed,0.05,TRUE,551
002.44,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,FALSE,NA,0.051,TRUE,552
002.45,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.047,TRUE,553
002.46,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,needles removed,0.05,TRUE,554
002.48,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,TRUE,NA,0.053,TRUE,555
002.49,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,TRUE,leaves and needles removed,0.05,TRUE,556
002.60,NA,NA,1000,2018-11-15,Odessa Fung,FALSE,NA,0.051,NA,557
002.66,NA,NA,1000,2019-01-15,Odessa Fung,FALSE,NA,0.051,NA,558
002.69,NA,NA,1000,2018-11-08,Odessa Fung,TRUE,leaf and plant material removed,0.051,NA,559
002.71,NA,NA,1000,2019-03-19,Odessa Fung,FALSE,NA,0.05,NA,560
002.75,NA,NA,1000,2019-02-13,Odessa Fung,TRUE,NA,0.051,NA,561
002.80,NA,NA,1000,2019-03-13,Odessa Fung,TRUE,NA,0.052,NA,562
002.84,NA,NA,1000,2019-03-26,Erica Walker,FALSE,NA,0.05,NA,563
002.88,NA,NA,1000,2019-01-15,Odessa Fung,TRUE,plant material removed,0.051,NA,564
002.95,NA,NA,1000,2019-02-05,Odessa Fung,TRUE,NA,0.049,NA,565
003.01,NA,NA,1000,2019-04-05,Erica Walker,TRUE,NA,0.049,NA,566
003.07,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.051,TRUE,567
003.18,NA,NA,1000,2019-01-16,Odessa Fung,TRUE,NA,0.052,NA,568
003.25,NA,NA,1000,2018-11-15,Odessa Fung,TRUE,NA,0.051,NA,569
003.27,NA,NA,1000,2018-11-29,Odessa Fung,TRUE,NA,0.052,NA,570
003.39,2018-06-01,Mark Castaneda,1000,2018-06-04,Mark Castaneda,FALSE,NA,0.051,TRUE,571
003.46,NA,NA,1000,2018-11-27,Erica Walker,TRUE,NA,0.05,NA,572
003.50,NA,NA,1000,2019-02-20,Odessa Fung,TRUE,needle and plant material removed,0.051,NA,573
003.52,NA,NA,1000,2019-04-05,Erica Walker,FALSE,NA,0.05,NA,574
003.53,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,TRUE,NA,0.05,TRUE,575
003.58,2018-06-01,Mark Castaneda,1000,2018-06-06,Mark Castaneda,FALSE,NA,0.051,TRUE,576
003.59,NA,NA,1000,2019-04-16,Erica Walker,TRUE,NA,0.051,NA,577
003.61,NA,NA,1000,2019-01-15,Odessa Fung,TRUE,plant material removed,0.052,NA,578
003.64,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,NA,0.053,TRUE,579
003.66,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.053,TRUE,580
003.69,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,bract and needles removed,0.049,TRUE,581
003.70,2018-06-01,Mark Castaneda,1000,2018-06-01,Mark Castaneda,TRUE,leaves removed,0.053,TRUE,582
003.76,NA,NA,1000,2019-03-26,Erica Walker,TRUE,NA,0.05,NA,583
003.82,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.05,TRUE,584
003.86,NA,NA,1000,2018-12-07,Erica Walker,TRUE,NA,0.05,NA,585
003.89,NA,NA,1000,2019-03-26,Erica Walker,TRUE,NA,0.052,NA,586
003.91,2018-07-01,Mark Castaneda,1000,2018-06-15,Mark Castaneda,FALSE,NA,0.049,TRUE,587
003.96,NA,NA,1000,2019-01-15,Odessa Fung,TRUE,NA,0.052,NA,588
004.06,2018-06-01,Mark Castaneda,1000,2018-04-23,Adam Scott,FALSE,NA,0.05,TRUE,589
004.08,NA,NA,1000,2019-04-11,Erica Walker,FALSE,NA,0.051,NA,590
004.10,NA,NA,1000,2019-02-12,Odessa Fung,TRUE,NA,0.051,NA,591
004.13,2018-06-01,Mark Castaneda,1000,2018-06-06,Mark Castaneda,FALSE,NA,0.05,TRUE,592
004.16,NA,NA,1000,2019-02-19,Odessa Fung,TRUE,NA,0.052,NA,593
004.19,2018-06-01,Mark Castaneda,1000,2018-06-04,Mark Castaneda,FALSE,NA,0.05,TRUE,594
004.22,2018-06-01,Mark Castaneda,1000,2018-06-04,Mark Castaneda,FALSE,needles removed,0.049,TRUE,595
004.24,2018-06-01,Mark Castaneda,1000,2018-05-31,Mark Castaneda,FALSE,NA,0.036,FALSE,596
004.27,NA,NA,1000,2018-11-30,Erica Walker,TRUE,NA,0.049,NA,597
004.28,2018-06-01,Mark Castaneda,1000,2018-06-07,Mark Castaneda,TRUE,NA,0.048,FALSE,598
004.30,2018-06-01,Mark Castaneda,1000,2018-06-04,Mark Castaneda,FALSE,NA,0.05,TRUE,599
004.34,2018-06-01,Mark Castaneda,1000,2018-06-05,Mark Castaneda,FALSE,NA,0.052,TRUE,600
004.38,2018-07-01,Mark Castaneda,1000,2018-06-19,Mark Castaneda,FALSE,"bract, grass, and needle removed",0.053,TRUE,601
004.39,NA,NA,1000,2019-01-22,Odessa Fung,TRUE,plant material removed,0.049,NA,602
004.40,2018-07-01,Mark Castaneda,1000,2018-06-18,Mark Castaneda,FALSE,NA,0.052,TRUE,603
