id,poop_id,extraction_date,extraction_observer_id,extraction_volume,weigh_date,weigh_observer_id,hair,contaminants_removed,mass_g,extra,box_id
3880,C0265,NA,NA,1000,2015-11-24,NA,FALSE,needles removed,0.051,NA,72
3881,C0272,NA,NA,1000,2015-11-30,NA,FALSE,bracts removed,0.048,NA,72
3882,C0274,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.035,NA,72
3883,C0275,NA,NA,1000,NA,NA,NA,NA,0.054,NA,NA
3884,C0276,NA,NA,1000,NA,NA,NA,NA,0.053,NA,19
3885,C0281,NA,NA,1000,NA,NA,NA,NA,0.052,NA,NA
3886,C0291,NA,NA,1000,NA,NA,NA,NA,0.051,NA,7
3887,C0300,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.048,NA,72
3888,C0304,NA,NA,1000,NA,NA,NA,NA,0.051,NA,19
3889,C0310,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.022,NA,72
3890,C0315,NA,NA,1000,NA,NA,NA,NA,0.057,NA,20
3891,C0318,NA,NA,1000,2015-11-24,NA,FALSE,bracts removed,0.05,NA,72
3892,C0319,NA,NA,1000,2015-12-01,NA,FALSE,grass removed,0.049,NA,72
3893,C0320,NA,NA,1000,NA,NA,NA,NA,0.051,NA,NA
3894,C0324,NA,NA,1000,NA,NA,NA,NA,0.044,NA,8
3895,C0325,NA,NA,1000,2015-11-30,NA,TRUE,NA,0.051,NA,72
3896,C0331,NA,NA,1000,NA,NA,NA,NA,0.063,NA,19
3897,C0332,NA,NA,1000,NA,NA,NA,NA,0.054,NA,NA
3898,C0337,NA,NA,1000,NA,NA,NA,NA,0.052,NA,7
3899,C0341,NA,NA,1000,NA,NA,NA,NA,0.058,NA,13
3900,C0345,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.051,NA,72
3901,C0356,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.03,NA,72
3902,C0361,NA,NA,1000,NA,NA,NA,NA,0.052,NA,NA
3903,C0364,NA,NA,1000,2015-11-24,NA,FALSE,bracts removed,0.051,NA,72
3904,C0371,NA,NA,1000,NA,NA,NA,NA,0.052,NA,19
3905,C0372,NA,NA,1000,2015-11-30,NA,FALSE,NA,0.049,NA,72
3906,C0374,NA,NA,1000,NA,NA,NA,NA,0.057,NA,19
3907,C0375,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.052,NA,72
3908,C0376,NA,NA,1000,2015-11-30,NA,FALSE,bracts removed,0.04,NA,72
3909,C0377,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.048,NA,72
3910,C0384,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.044,NA,72
3911,C0385,NA,NA,1000,NA,NA,NA,NA,0.053,NA,43
3912,C0387,NA,NA,1000,NA,NA,NA,NA,0.01,NA,43
3913,C0389,NA,NA,1000,NA,NA,NA,NA,0.055,NA,NA
3914,C0394,NA,NA,1000,NA,NA,NA,NA,0.056,NA,NA
3915,C0395,NA,NA,1000,NA,NA,NA,NA,0.055,NA,18
3916,C0396,NA,NA,1000,NA,NA,NA,NA,0.054,NA,6
3917,C0397,NA,NA,1000,NA,NA,NA,NA,0.052,NA,13
3918,C0399,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.031,NA,72
3919,C0403,NA,NA,1000,NA,NA,NA,NA,0.055,NA,36
3920,C0406,NA,NA,1000,NA,NA,NA,NA,0.052,NA,NA
3921,C0410,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.051,NA,72
3922,C0412,NA,NA,1000,NA,NA,NA,NA,0.055,NA,NA
3923,C0413,NA,NA,1000,NA,NA,NA,NA,0.053,NA,NA
3924,C0414,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.048,NA,72
3925,C0418,NA,NA,1000,NA,NA,NA,NA,0.054,NA,43
3926,C0419,NA,NA,1000,NA,NA,NA,NA,0.055,NA,NA
3927,C0423,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.022,NA,72
3928,C0424,NA,NA,1000,2015-11-30,NA,FALSE,NA,0.033,NA,72
3929,C0427,NA,NA,1000,NA,NA,NA,NA,0.052,NA,43
3930,C0429,NA,NA,1000,NA,NA,NA,NA,0.052,NA,NA
3931,C0430,NA,NA,1000,NA,NA,NA,NA,0.053,NA,13
3932,C0432,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.05,NA,72
3933,C0433,NA,NA,1000,NA,NA,NA,NA,0.055,NA,NA
3934,C0436,NA,NA,1000,NA,NA,NA,NA,0.054,NA,20
3935,C0438,NA,NA,1000,2015-12-01,NA,FALSE,grass removed,0.052,NA,72
3936,C0439,NA,NA,1000,2015-11-24,NA,FALSE,bracts removed,0.024,NA,NA
3937,C0442,NA,NA,1000,NA,NA,NA,NA,0.051,NA,20
3938,C0444,NA,NA,1000,NA,NA,NA,NA,0.05,NA,NA
3939,C0445,NA,NA,1000,NA,NA,NA,NA,0.01,NA,43
3940,C0452,NA,NA,1000,NA,NA,NA,NA,0.053,NA,NA
3941,C0453,NA,NA,1000,NA,NA,NA,NA,0.051,NA,6
3942,C0454,NA,NA,1000,NA,NA,NA,NA,0.054,NA,18
3943,C0455,NA,NA,1000,2015-11-30,NA,TRUE,bracts removed,0.052,NA,72
3944,C0457,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.048,NA,72
3945,C0463,NA,NA,1000,NA,NA,NA,NA,0.054,NA,13
3946,C0464,NA,NA,1000,NA,NA,NA,NA,0.05,NA,19
3947,C0465,NA,NA,1000,NA,NA,NA,NA,0.057,NA,NA
3948,C0468,NA,NA,1000,NA,NA,NA,NA,0.056,NA,6
3949,C0469,NA,NA,1000,NA,NA,NA,NA,0.053,NA,NA
3950,C0470,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.019,NA,72
3951,C0475,NA,NA,1000,2015-12-16,NA,FALSE,bracts removed,0.053,NA,71
3952,C0479,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.038,NA,72
3953,C0481,NA,NA,1000,NA,NA,NA,NA,0.055,NA,NA
3954,C0482,NA,NA,1000,NA,NA,NA,NA,0.053,NA,20
3955,C0484,NA,NA,1000,2015-11-24,NA,FALSE,bracts removed,0.047,NA,72
3956,C0485,NA,NA,1000,NA,NA,NA,NA,0.05,NA,NA
3957,C0491,NA,NA,1000,NA,NA,NA,NA,0.054,NA,13
3958,C0493,NA,NA,1000,NA,NA,NA,NA,0.051,NA,NA
3959,C0499,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.053,NA,70
3960,C0502,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.047,NA,70
3961,C0504,NA,NA,1000,NA,NA,NA,NA,0.054,NA,8
3962,C0511,NA,NA,1000,2015-12-01,NA,FALSE,bracts removed,0.052,NA,70
3963,C0513,NA,NA,1000,2015-12-01,NA,FALSE,bract and needles removed,0.05,NA,70
3964,C0514,NA,NA,1000,NA,NA,NA,NA,0.053,NA,19
3965,C0515,NA,NA,1000,NA,NA,NA,NA,0.057,NA,6
3966,C0520,NA,NA,1000,2015-12-01,NA,TRUE,bract and needles removed,0.049,NA,70
3967,C0521,NA,NA,1000,2015-11-24,NA,TRUE,NA,0.049,NA,70
3968,C0524,NA,NA,1000,NA,NA,NA,NA,0.05,NA,19
3969,C0525,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.053,NA,70
3970,C0527,NA,NA,1000,2015-12-01,NA,FALSE,needles removed,0.054,NA,70
3971,C0529,NA,NA,1000,2015-12-01,NA,FALSE,needles removed,0.049,NA,70
3972,C0530,NA,NA,1000,NA,NA,NA,NA,0.053,NA,6
3973,C0542,NA,NA,1000,NA,NA,NA,NA,0.053,NA,19
3974,C0545,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.049,NA,70
3975,C0547,NA,NA,1000,2015-11-30,NA,TRUE,NA,0.05,NA,70
3976,C0551,NA,NA,1000,NA,NA,NA,NA,0.054,NA,19
3977,C0553,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.053,NA,70
3978,C0556,NA,NA,1000,NA,NA,NA,NA,0.051,NA,19
3979,C0558,NA,NA,1000,2015-11-30,NA,FALSE,bracts removed,0.051,NA,70
3980,C0560,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.049,NA,70
3981,C0561,NA,NA,1000,NA,NA,NA,NA,0.056,NA,20
3982,C0562,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.023,NA,70
3983,C0564,NA,NA,1000,NA,NA,NA,NA,0.05,NA,19
3984,C0566,NA,NA,1000,2015-11-30,NA,FALSE,NA,0.017,NA,70
3985,C0571,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.051,NA,70
3986,C0572,NA,NA,1000,2015-11-30,NA,TRUE,bracts removed,0.05,NA,70
3987,C0578,NA,NA,1000,2015-11-30,NA,FALSE,NA,0.052,NA,70
3988,C0580,NA,NA,1000,2015-11-24,NA,TRUE,bracts removed,0.049,NA,70
3989,C0581,NA,NA,1000,2015-11-30,NA,FALSE,NA,0.04,NA,70
3990,C0586,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.048,NA,70
3991,C0588,NA,NA,1000,2015-12-01,NA,TRUE,NA,0.048,NA,70
3992,C0589,NA,NA,1000,NA,NA,NA,NA,0.053,NA,19
3993,C0590,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.024,NA,NA
3994,C0591,NA,NA,1000,2015-12-01,NA,TRUE,bark removed,0.053,NA,70
3994,C0591,NA,NA,1000,2015-12-01,NA,TRUE,bark removed,0.053,NA,70
3995,C0592,NA,NA,1000,2015-12-16,NA,TRUE,bracts removed,0.054,NA,NA
3996,C0599,NA,NA,1000,NA,NA,NA,NA,0.058,NA,6
3997,C0609,NA,NA,1000,NA,NA,NA,NA,0.054,NA,NA
3998,C0613,NA,NA,1000,NA,NA,NA,NA,0.054,NA,13
3999,C0616,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.05,NA,70
4000,C0622,NA,NA,1000,NA,NA,NA,NA,0.052,NA,19
4001,C0625,NA,NA,1000,2015-12-01,NA,FALSE,bracts removed,0.05,NA,70
4002,C0627,NA,NA,1000,NA,NA,NA,NA,0.056,NA,13
4003,C0628,NA,NA,1000,2015-11-30,NA,FALSE,bracts removed,0.05,NA,70
4004,C0631,NA,NA,1000,NA,NA,NA,NA,0.052,NA,19
4005,C0636,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.049,NA,70
4006,C0637,NA,NA,1000,NA,NA,NA,NA,0.054,NA,NA
4007,C0638,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.05,NA,70
4008,C0649,NA,NA,1000,2015-11-24,NA,FALSE,grass removed,0.048,NA,70
4009,C0654,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.049,NA,NA
4010,C0658,NA,NA,1000,NA,NA,NA,NA,0.06,NA,19
4011,C0665,NA,NA,1000,NA,NA,NA,NA,0.051,NA,NA
4012,C0668,NA,NA,1000,NA,NA,NA,NA,0.053,NA,NA
4013,C0671,NA,NA,1000,2015-12-14,NA,TRUE,bract and grass removed,0.015,NA,70
4014,C0673,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.05,NA,70
4015,C0683,NA,NA,1000,2015-11-24,NA,FALSE,bract and needles removed,0.048,NA,NA
4016,C0684,NA,NA,1000,NA,NA,NA,NA,0.054,NA,13
4017,C0691,NA,NA,1000,2015-11-24,NA,TRUE,bark removed,0.054,NA,70
4018,C0694,NA,NA,1000,2015-11-24,NA,FALSE,bracts removed,0.049,NA,NA
4019,C0695,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.052,NA,70
4020,C0696,NA,NA,1000,NA,NA,NA,NA,0.055,NA,20
4021,C0699,NA,NA,1000,2015-11-30,NA,FALSE,grass removed,0.052,NA,70
4022,C0703,NA,NA,1000,NA,NA,NA,NA,0.053,NA,19
4023,C0716,NA,NA,1000,NA,NA,NA,NA,0.056,NA,19
4024,C0721,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.052,NA,70
4025,C0726,NA,NA,1000,2015-12-16,NA,FALSE,bracts removed,0.053,NA,70
4026,C0732,NA,NA,1000,NA,NA,NA,NA,0.054,NA,NA
4027,C0733,NA,NA,1000,NA,NA,NA,NA,0.054,NA,NA
4028,C0746,NA,NA,1000,NA,NA,NA,NA,0.056,NA,7
4029,C0747,NA,NA,1000,2015-11-24,NA,FALSE,bracts removed,0.049,NA,70
4030,C0749,NA,NA,1000,NA,NA,NA,NA,0.05,NA,19
4031,C0750,NA,NA,1000,2015-12-01,NA,FALSE,bracts removed,0.053,NA,70
4032,C0751,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.052,NA,70
4033,C0752,NA,NA,1000,2015-11-30,NA,FALSE,bracts removed,0.052,NA,70
4034,C0753,NA,NA,1000,NA,NA,NA,NA,0.057,NA,NA
4035,C0755,NA,NA,1000,2015-12-15,NA,FALSE,bracts removed,0.051,NA,71
4036,C0760,NA,NA,1000,NA,NA,NA,NA,0.052,NA,19
4037,C0764,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.051,NA,NA
4038,C0767,NA,NA,1000,NA,NA,NA,NA,0.053,NA,19
4039,C0769,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.05,NA,71
4040,C0771,NA,NA,1000,2015-12-01,NA,FALSE,bracts removed,0.048,NA,71
4041,C0782,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.052,NA,71
4042,C0789,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.024,NA,71
4043,C0793,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.053,NA,71
4044,C0798,NA,NA,1000,2015-11-24,NA,FALSE,"bark, bracts, grass removed",0.05,NA,71
4045,C0801,NA,NA,1000,NA,NA,NA,NA,0.054,NA,13
4046,C0802,NA,NA,1000,2015-12-16,NA,TRUE,grass removed,0.053,NA,71
4047,C0804,NA,NA,1000,2015-12-15,NA,FALSE,bracts removed,0.046,NA,71
4048,C0808,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.053,NA,71
4049,C0811,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.05,NA,71
4050,C0822,NA,NA,1000,NA,NA,NA,NA,0.061,NA,19
4051,C0824,NA,NA,1000,2015-12-16,NA,FALSE,leaves removed,0.054,NA,71
4052,C0827,NA,NA,1000,NA,NA,NA,NA,0.056,NA,6
4053,C0841,NA,NA,1000,NA,NA,NA,NA,0.052,NA,19
4054,C0842,NA,NA,1000,NA,NA,NA,NA,0.056,NA,19
4055,C0846,NA,NA,1000,2015-12-15,NA,TRUE,NA,0.049,NA,NA
4056,C0848,NA,NA,1000,NA,NA,NA,NA,0.056,NA,13
4057,C0849,NA,NA,1000,2015-12-14,NA,FALSE,NA,0.051,NA,71
4058,C0850,NA,NA,1000,2015-12-15,NA,TRUE,bracts removed,0.054,NA,71
4059,C0851,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.053,NA,71
4060,C0853,NA,NA,1000,2015-12-16,NA,TRUE,leaves removed,0.048,NA,71
4061,C0859,NA,NA,1000,2015-11-24,NA,FALSE,grass removed,0.052,NA,71
4062,C0868,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.051,NA,71
4063,C0871,NA,NA,1000,NA,NA,NA,NA,0.054,NA,7
4064,C0880,NA,NA,1000,2015-12-14,NA,TRUE,bract and needles removed,0.05,NA,71
4065,C0883,NA,NA,1000,NA,NA,NA,NA,0.056,NA,13
4066,C0915,NA,NA,1000,NA,NA,NA,NA,0.037,NA,NA
4067,C0921,NA,NA,1000,NA,NA,NA,NA,0.051,NA,13
4068,C0925,NA,NA,1000,NA,NA,NA,NA,0.05,NA,NA
4069,C0931,NA,NA,1000,NA,NA,NA,NA,0.056,NA,20
4070,C0933,NA,NA,1000,NA,NA,NA,NA,0.055,NA,19
4071,C0936,NA,NA,1000,NA,NA,NA,NA,0.038,NA,NA
4072,C0940,NA,NA,1000,2015-12-17,NA,FALSE,NA,0.043,NA,71
4073,C0942,NA,NA,1000,NA,NA,NA,NA,0.05,NA,NA
4074,C0946,NA,NA,1000,2015-12-15,NA,FALSE,grass removed,0.048,NA,71
4075,C0947,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.048,NA,71
4076,C0958,NA,NA,1000,NA,NA,NA,NA,0.058,NA,6
4077,C0961,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.052,NA,71
4078,C0963,NA,NA,1000,NA,NA,NA,NA,0.054,NA,8
4079,C0968,NA,NA,1000,2015-12-17,NA,TRUE,leaves removed,0.052,NA,NA
4080,C0972,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.052,NA,71
4081,C0973,NA,NA,1000,NA,NA,NA,NA,0.051,NA,7
4082,C0974,NA,NA,1000,NA,NA,NA,NA,0.052,NA,13
4083,C0980,NA,NA,1000,NA,NA,NA,NA,0.057,NA,13
4084,C0983,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.046,NA,71
4085,C0986,NA,NA,1000,2015-12-14,NA,TRUE,bract and needles removed,0.05,NA,71
4086,C0991,NA,NA,1000,NA,NA,NA,NA,0.053,NA,NA
4087,C0992,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.049,NA,78
4088,C0997,NA,NA,1000,NA,NA,NA,NA,0.054,NA,7
4089,C0999,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.046,NA,78
4090,C1204,NA,NA,1000,NA,NA,NA,NA,0.057,NA,38
4091,C1214,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.048,NA,78
4092,C1228,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.047,NA,NA
4093,C1241,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.05,NA,78
4094,C1242,NA,NA,1000,2015-12-16,NA,FALSE,needles removed,0.053,NA,78
4095,C1243,NA,NA,1000,2015-12-15,NA,FALSE,needles removed,0.053,NA,78
4096,C1244,NA,NA,1000,2015-12-16,NA,TRUE,bracts removed,0.048,NA,NA
4097,C1261,NA,NA,1000,2015-12-14,NA,FALSE,bracts removed,0.05,NA,78
4098,C1262,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.051,NA,78
4099,C1263,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.03,NA,78
4100,C1279,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.05,NA,78
4101,C1282,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.05,NA,78
4102,C1289,NA,NA,1000,2015-12-15,NA,FALSE,bracts removed,0.049,NA,78
4103,C1292,NA,NA,1000,NA,NA,NA,NA,0.055,NA,37
4104,C1295,NA,NA,1000,2015-12-01,NA,TRUE,"bract, leaf, and needle removed",0.05,NA,78
4105,C1300,NA,NA,1000,2015-12-14,NA,TRUE,needles removed,0.05,NA,78
4106,C1309,NA,NA,1000,NA,NA,NA,NA,0.053,NA,13
4107,C1310,NA,NA,1000,2015-12-16,NA,TRUE,NA,0.048,NA,78
4108,C1312,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.051,NA,78
4109,C1313,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.048,NA,78
4110,C1315,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.048,NA,78
4111,C1322,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.038,NA,78
4112,C1324,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.049,NA,78
4113,C1333,NA,NA,1000,2015-12-01,NA,FALSE,NA,0.04,NA,78
4114,C1345,NA,NA,1000,NA,NA,NA,NA,0.053,NA,NA
4115,C1347,NA,NA,1000,NA,NA,NA,NA,0.033,NA,13
4116,C1351,NA,NA,1000,2015-12-16,NA,FALSE,grass removed,0.05,NA,78
4117,C1376,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.047,NA,78
4118,C1390,NA,NA,1000,2015-12-15,NA,FALSE,grass removed,0.053,NA,78
4119,C1391,NA,NA,1000,2015-12-16,NA,FALSE,bracts removed,0.051,NA,78
4120,C1396,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.051,NA,78
4121,C1404,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.049,NA,78
4122,C1407,NA,NA,1000,NA,NA,NA,NA,0.052,NA,NA
4123,C1410,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.053,NA,78
4124,C1417,NA,NA,1000,2015-12-16,NA,TRUE,bract and needles removed,0.051,NA,78
4125,C1419,NA,NA,1000,NA,NA,NA,NA,0.054,NA,NA
4126,C1421,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.053,NA,NA
4127,C1423,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.051,NA,78
4128,C1426,NA,NA,1000,2015-12-16,NA,TRUE,bract and needles removed,0.048,NA,78
4129,C1440,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.024,NA,78
4130,C1446,NA,NA,1000,2015-12-15,NA,FALSE,bracts removed,0.054,NA,79
4131,C1447,NA,NA,1000,2015-11-30,NA,TRUE,bracts removed,0.049,NA,79
4132,C1453,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.051,NA,79
4133,C1454,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.051,NA,79
4134,C1458,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.049,NA,79
4135,C1465,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.053,NA,79
4136,C1471,NA,NA,1000,2015-11-24,NA,FALSE,NA,0.049,NA,79
4137,C1485,NA,NA,1000,2015-12-15,NA,FALSE,bracts removed,0.047,NA,79
4138,C1486,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.054,NA,79
4139,C1487,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.052,NA,79
4140,C1490,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.043,NA,79
4141,C1498,NA,NA,1000,2015-12-16,NA,TRUE,NA,0.053,NA,79
4142,C1500,NA,NA,1000,2015-12-14,NA,TRUE,bracts removed,0.05,NA,79
4143,C1535,NA,NA,1000,2015-12-16,NA,TRUE,NA,0.05,NA,NA
4144,C1544,NA,NA,1000,2015-12-15,NA,FALSE,bracts removed,0.05,NA,79
4145,C1545,NA,NA,1000,2015-12-15,NA,FALSE,bracts removed,0.051,NA,79
4146,C1547,NA,NA,1000,2015-12-14,NA,FALSE,NA,0.048,NA,79
4147,C1560,NA,NA,1000,2015-12-16,NA,FALSE,"bract, grass, and leaf removed",0.0365,NA,79
4148,C1567,NA,NA,1000,2015-12-15,NA,FALSE,bracts removed,0.048,NA,79
4149,C1578,NA,NA,1000,2015-12-14,NA,FALSE,NA,0.051,NA,79
4150,C1580,NA,NA,1000,2015-12-15,NA,TRUE,grass removed,0.05,NA,79
4151,C1607,NA,NA,1000,2015-12-16,NA,FALSE,needles removed,0.051,NA,79
4152,C1615,NA,NA,1000,2015-12-16,NA,FALSE,bract and needles removed,0.049,NA,79
4153,C1629,NA,NA,1000,2015-12-15,NA,FALSE,grass removed,0.05,NA,79
4154,C1642,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.052,NA,79
4155,C1643,NA,NA,1000,2015-12-16,NA,FALSE,grass removed,0.018,NA,79
4156,C1646,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.05,NA,79
4157,C1651,NA,NA,1000,2015-12-15,NA,FALSE,needles removed,0.053,NA,79
4158,C1654,NA,NA,1000,2015-12-17,NA,TRUE,NA,0.051,NA,NA
4159,C1680,NA,NA,1000,2015-12-14,NA,TRUE,bracts removed,0.049,NA,79
4160,C1693,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.023,NA,79
4161,C1694,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.033,NA,79
4162,C1695,NA,NA,1000,2015-12-16,NA,TRUE,bract and leaves removed,0.05,NA,79
4163,C1697,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.054,NA,79
4164,C1706,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.048,NA,79
4165,C1707,NA,NA,1000,2015-12-14,NA,FALSE,NA,0.05,NA,79
4166,C1718,NA,NA,1000,2015-12-17,NA,FALSE,NA,0.044,NA,79
4167,C1722,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.041,NA,78
4168,C1731,NA,NA,1000,2015-12-16,NA,FALSE,bract and leaves removed,0.051,NA,78
4169,C1746,NA,NA,1000,2015-12-16,NA,TRUE,bract and needles removed,0.054,NA,78
4170,C1767,NA,NA,1000,2015-12-17,NA,TRUE,NA,0.052,NA,NA
4171,C1772,NA,NA,1000,2015-12-17,NA,TRUE,bracts removed,0.052,NA,NA
4172,C1833,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.052,NA,NA
4173,C1849,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.05,NA,NA
4174,C1859,NA,NA,1000,2015-12-17,NA,FALSE,NA,0.052,NA,NA
4175,C1885,NA,NA,1000,2015-12-17,NA,TRUE,moss removed,0.052,NA,NA
4176,C1900,NA,NA,1000,2015-12-17,NA,FALSE,NA,0.052,NA,NA
4177,C1903,NA,NA,1000,2015-12-15,NA,FALSE,grass removed,0.05,NA,NA
4178,C1927,NA,NA,1000,2015-12-17,NA,TRUE,NA,0.05,NA,NA
4179,C1929,NA,NA,1000,2015-12-17,NA,FALSE,NA,0.042,NA,NA
4180,C2006,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.01,NA,NA
4181,C2010,NA,NA,1000,2015-12-17,NA,FALSE,bracts removed,0.051,NA,78
4182,C2043,NA,NA,1000,2015-12-17,NA,FALSE,NA,0.052,NA,78
4183,C2048,NA,NA,1000,2015-12-17,NA,TRUE,NA,0.05,NA,NA
4184,C2056,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.049,NA,78
4185,C2067,NA,NA,1000,2015-12-16,NA,TRUE,NA,0.05,NA,NA
4186,C2073,NA,NA,1000,2015-12-17,NA,TRUE,leaves removed,0.05,NA,NA
4187,C2106,NA,NA,1000,2015-12-15,NA,FALSE,NA,0.048,NA,NA
4188,C2135,NA,NA,1000,2015-12-17,NA,TRUE,bracts removed,0.05,NA,NA
4189,C2178,NA,NA,1000,2015-12-17,NA,TRUE,needles removed,0.048,NA,NA
4190,C2310,NA,NA,1000,2015-12-17,NA,FALSE,NA,0.036,NA,NA
4191,C2369,NA,NA,1000,2015-12-17,NA,FALSE,bracts removed,0.046,NA,NA
4192,C3929,NA,NA,1000,2015-12-16,NA,FALSE,bract and grass removed,0.037,NA,NA
4193,C4062,NA,NA,1000,2015-12-16,NA,FALSE,NA,0.048,NA,NA
4194,E0008,NA,NA,1000,2015-12-17,NA,FALSE,NA,0.037,NA,NA
4195,E0367,NA,NA,1000,2015-10-23,NA,FALSE,needles removed,0.049,NA,55
4196,E0395,NA,NA,1000,2015-10-25,NA,FALSE,grass removed,0.053,NA,55
4197,E0409,NA,NA,1000,2015-10-23,NA,TRUE,needles removed,0.049,NA,55
4198,E0504,NA,NA,1000,2015-10-26,NA,FALSE,NA,0.048,NA,55
4199,E0532,NA,NA,1000,2015-10-26,NA,TRUE,bracts removed,0.052,NA,55
4200,E0535,NA,NA,1000,2015-10-26,NA,FALSE,NA,0.05,NA,NA
4201,E0544,NA,NA,1000,2015-10-25,NA,FALSE,NA,0.05,NA,55
4202,E0628,NA,NA,1000,2015-10-25,NA,FALSE,bracts removed,0.048,NA,55
4203,E0633,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.05,NA,55
4204,E0643,NA,NA,1000,2015-10-25,NA,FALSE,needles removed,0.051,NA,55
4205,E0685,NA,NA,1000,2015-10-23,NA,FALSE,NA,0.054,NA,56
4206,H0250,NA,NA,1000,2015-10-16,NA,FALSE,bracts removed,0.052,NA,63
4207,H0256,NA,NA,1000,2015-10-22,NA,FALSE,needles removed,0.054,NA,55
4208,H0258,NA,NA,1000,2015-10-15,NA,FALSE,NA,0.046,NA,63
